selling_price,year,km_driven,fuel_petrol,fuel_diesel,fuel_cng,fuel_lpg,seller_type_indiv,seller_type_dealer,transmission
500000,2013,120000,0,1,0,0,1,0,0
450000,2017,70000,0,1,0,0,1,0,0
720000,2017,35000,0,1,0,0,1,0,0
390000,2015,70000,0,1,0,0,1,0,0
500000,2014,35000,0,1,0,0,1,0,0
2500000,2016,70000,1,0,0,0,1,0,1
780000,2017,50000,0,1,0,0,1,0,0
484999,2015,90000,0,1,0,0,1,0,0
420000,2012,90000,0,1,0,0,1,0,0
1225000,2015,70000,0,1,0,0,1,0,0
350000,2015,50000,0,1,0,0,1,0,0
350000,2015,120000,0,1,0,0,1,0,0
800000,2011,230000,0,1,0,0,1,0,0
125000,2004,70000,1,0,0,0,1,0,1
75000,2010,100000,0,1,0,0,1,0,0
509999,2018,15000,1,0,0,0,1,0,0
215000,2014,80000,0,1,0,0,1,0,0
465000,2018,25000,0,1,0,0,1,0,0
625000,2017,52000,1,0,0,0,0,1,0
490000,2017,66000,0,1,0,0,0,1,0
880000,2017,64000,0,1,0,0,0,1,0
290000,2013,49000,1,0,0,0,1,0,0
115999,2006,100000,0,1,0,0,1,0,0
685000,2017,72000,0,1,0,0,0,1,0
300000,2009,50000,1,0,0,0,1,0,0
680000,2017,44000,0,1,0,0,0,1,0
480000,2014,101000,0,1,0,0,0,1,0
630000,2016,55000,0,1,0,0,0,1,0
190000,2007,115000,1,0,0,0,0,1,0
500000,2015,100000,0,1,0,0,0,1,0
850000,2014,52000,0,1,0,0,0,1,0
350000,2011,105000,0,1,0,0,0,1,0
425000,2013,170000,0,1,0,0,0,1,0
495000,2015,105000,0,1,0,0,0,1,0
890000,2017,60000,0,1,0,0,1,0,0
1100000,2018,25000,0,1,0,0,1,0,1
650000,2014,218000,0,1,0,0,1,0,0
465000,2018,25000,0,1,0,0,1,0,0
625000,2017,52000,1,0,0,0,0,1,0
490000,2017,66000,0,1,0,0,0,1,0
880000,2017,64000,0,1,0,0,0,1,0
290000,2013,49000,1,0,0,0,1,0,0
115999,2006,100000,0,1,0,0,1,0,0
685000,2017,72000,0,1,0,0,0,1,0
300000,2009,50000,1,0,0,0,1,0,0
680000,2017,44000,0,1,0,0,0,1,0
480000,2014,101000,0,1,0,0,0,1,0
630000,2016,55000,0,1,0,0,0,1,0
190000,2007,115000,1,0,0,0,0,1,0
500000,2015,100000,0,1,0,0,0,1,0
850000,2014,52000,0,1,0,0,0,1,0
350000,2011,105000,0,1,0,0,0,1,0
425000,2013,170000,0,1,0,0,0,1,0
495000,2015,105000,0,1,0,0,0,1,0
890000,2017,60000,0,1,0,0,1,0,0
1100000,2018,25000,0,1,0,0,1,0,1
650000,2014,218000,0,1,0,0,1,0,0
233000,2009,58000,1,0,0,0,1,0,0
300000,2015,110000,0,1,0,0,1,0,0
614000,2020,1000,1,0,0,0,1,0,0
250000,2010,100000,1,0,0,0,1,0,0
250000,2010,110000,1,0,0,0,1,0,0
200000,2011,40000,1,0,0,0,1,0,0
290000,2013,52000,1,0,0,0,1,0,0
320000,2013,80000,1,0,0,0,1,0,0
145000,2006,52000,1,0,0,0,1,0,0
100000,2005,124000,1,0,0,0,1,0,0
130000,2010,210000,0,1,0,0,1,0,0
145000,2006,66000,1,0,0,0,1,0,1
110000,2008,120000,1,0,0,0,1,0,0
680000,2019,40000,0,1,0,0,1,0,0
37500,2004,90000,1,0,0,0,1,0,0
200000,2011,120000,0,1,0,0,1,0,0
300000,2012,110000,0,1,0,0,1,0,0
80000,2005,56580,1,0,0,0,0,1,0
740000,2015,45000,0,1,0,0,0,1,1
630000,2015,50000,0,1,0,0,1,0,0
70000,2005,68500,1,0,0,0,0,1,0
484999,2019,5007,1,0,0,0,0,1,1
164000,2013,30000,1,0,0,0,1,0,0
140000,2008,70000,1,0,0,0,1,0,1
999000,2011,49600,0,1,0,0,0,1,1
56000,2005,23000,1,0,0,0,1,0,0
1050000,2006,30000,0,1,0,0,0,1,1
190000,2010,38000,1,0,0,0,0,1,0
3899000,2018,22000,0,1,0,0,0,1,1
150000,2011,40000,0,1,0,0,1,0,0
235000,2011,43100,1,0,0,0,0,1,0
599000,2019,15000,0,1,0,0,1,0,0
200000,2018,35000,1,0,0,0,1,0,0
350000,2017,10171,1,0,0,0,0,1,0
465000,2015,41123,0,1,0,0,0,1,0
1900000,2017,20118,1,0,0,0,0,1,1
1000000,2019,15000,0,1,0,0,1,0,0
2800000,2019,10000,0,1,0,0,1,0,1
470000,2015,170000,0,1,0,0,1,0,0
415000,2017,20000,1,0,0,0,1,0,0
500000,2014,82000,0,1,0,0,1,0,0
150000,2013,60000,1,0,0,0,1,0,0
95000,2005,50000,1,0,0,0,1,0,0
400000,2012,70000,0,1,0,0,1,0,0
114999,2008,66782,1,0,0,0,1,0,0
75000,2006,130000,1,0,0,0,1,0,0
500000,2013,120000,0,1,0,0,1,0,0
195000,2014,75000,1,0,0,0,1,0,0
155000,2015,40000,1,0,0,0,1,0,0
65000,2000,90000,1,0,0,0,1,0,0
65000,2005,150000,1,0,0,0,1,0,0
190000,2015,60000,1,0,0,0,1,0,0
200000,2012,112198,0,1,0,0,1,0,0
160000,2010,60000,1,0,0,0,1,0,0
150000,2010,130000,0,1,0,0,1,0,0
530000,2015,175000,0,1,0,0,1,0,0
750000,2015,120000,0,1,0,0,1,0,0
225000,2012,90000,0,1,0,0,1,0,0
600000,2012,170000,0,1,0,0,1,0,0
409999,2014,80000,0,1,0,0,1,0,0
409999,2014,80000,0,1,0,0,1,0,0
110000,2009,83000,1,0,0,0,1,0,0
865000,2016,90000,0,1,0,0,1,0,0
225000,2016,40000,1,0,0,0,1,0,0
